timestamp(ms),DataLoss,Millisekunden_pro_100000_Nachrichten,
"1705371091.676","0",,
"1705371091.679",,"50890",
"1705371142.566","0",,
"1705371142.568",,"50891",
"1705371193.456","0",,
"1705371193.458",,"50891",
"1705371244.346","0",,
"1705371244.348",,"50891",
"1705371295.236","0",,
"1705371295.239",,"50891",
"1705371346.126","0",,
"1705371346.128",,"50891",
"1705371397.015","0",,
"1705371397.017",,"50890",
"1705371447.905","0",,
"1705371447.908",,"50891",
"1705371498.796","0",,
"1705371498.798",,"50891",
"1705371549.686","0",,
"1705371549.688",,"50891",
"1705371600.576","0",,
"1705371600.578",,"50891",
"1705371651.465","0",,
"1705371651.468",,"50891",
"1705371702.355","0",,
"1705371702.358",,"50890",
"1705371753.245","0",,
"1705371753.247",,"50891",
"1705371804.135","0",,
"1705371804.137",,"50891",
"1705371855.025","0",,
"1705371855.027",,"50891",
"1705371905.915","0",,
"1705371905.917",,"50891",
"1705371956.805","0",,
"1705371956.807",,"50890",
"1705372007.694","0",,
"1705372007.696",,"50891",
"1705372058.584","0",,
"1705372058.586",,"50890",
"1705372109.474","0",,
"1705372109.476",,"50892",
"1705372160.363","0",,
"1705372160.365",,"50890",
"1705372211.252","0",,
"1705372211.255",,"50890",
"1705372262.142","0",,
"1705372262.144",,"50890",
"1705372313.032","0",,
"1705372313.034",,"50891",
"1705372363.922","0",,
"1705372363.924",,"50891",
"1705372414.811","0",,
"1705372414.813",,"50890",
"1705372465.701","0",,
"1705372465.703",,"50891",
"1705372516.59","0",,
"1705372516.593",,"50890",
"1705372567.48","0",,
"1705372567.482",,"50891",
"1705372618.37","0",,
"1705372618.373",,"50891",
"1705372669.26","0",,
"1705372669.262",,"50891",
"1705372720.153","0","50891",
"1705372771.04","0",,
"1705372771.043",,"50891",
"1705372821.93","0",,
"1705372821.933",,"50891",
"1705372872.82","0",,
"1705372872.822",,"50890",
"1705372923.711","0",,
"1705372923.713",,"50892",
"1705372974.6","0",,
"1705372974.603",,"50891",
"1705373025.49","0",,
"1705373025.492",,"50890",
"1705373076.38","0",,
"1705373076.382",,"50891",
"1705373127.288","0",,
"1705373127.289",,"50891",
"1705373178.16","0",,
"1705373178.163",,"50891",
"1705373229.05","0",,
"1705373229.052",,"50891",
"1705373279.94","0",,
"1705373279.942",,"50891",
"1705373330.83","0",,
"1705373330.832",,"50891",
"1705373381.72","0",,
"1705373381.722",,"50890",
"1705373432.61","0",,
"1705373432.613",,"50892",
"1705373483.5","0",,
"1705373483.502",,"50891",
"1705373534.39","0",,
"1705373534.392",,"50890",
"1705373585.278","0",,
"1705373585.282",,"50890",
"1705373636.168","0",,
"1705373636.17",,"50890",
"1705373687.057","0",,
"1705373687.059",,"50890",
"1705373737.946","0",,
"1705373737.948",,"50890",
"1705373788.836","0",,
"1705373788.838",,"50891",
"1705373839.726","0",,
"1705373839.728",,"50891",
"1705373890.616","0",,
"1705373890.618",,"50891",
"1705373941.505","0",,
"1705373941.508",,"50890",
"1705373992.395","0",,
"1705373992.397",,"50891",
"1705374043.284","0",,
"1705374043.286",,"50890",
"1705374094.174","0",,
"1705374094.176",,"50891",
"1705374145.064","0",,
"1705374145.067",,"50891",
"1705374195.954","0",,
"1705374195.957",,"50891",
"1705374246.844","0",,
"1705374246.846",,"50891",
"1705374297.734","0",,
"1705374297.736",,"50890",
"1705374348.623","0",,
"1705374348.626",,"50891",
"1705374399.513","0",,
"1705374399.515",,"50890",
"1705374450.403","0",,
"1705374450.405",,"50891",
"1705374501.292","0",,
"1705374501.294",,"50890",
"1705374552.182","0",,
"1705374552.184",,"50891",
"1705374603.071","0",,
"1705374603.074",,"50890",
"1705374653.961","0",,
"1705374653.964",,"50891",
"1705374704.851","0",,
"1705374704.853",,"50891",
"1705374755.741","0",,
"1705374755.743",,"50890",
"1705374806.63","0",,
"1705374806.633",,"50891",
"1705374857.52","0",,
"1705374857.522",,"50891",
"1705374908.409","0",,
"1705374908.412",,"50890",
"1705374959.299","0",,
"1705374959.301",,"50891",
"1705375010.19","0",,
"1705375010.192",,"50891",
"1705375061.079","0",,
"1705375061.082",,"50891",
"1705375111.968","0",,
"1705375111.971",,"50890",
"1705375162.859","0",,
"1705375162.861",,"50891",
"1705375213.749","0",,
"1705375213.752",,"50891",
"1705375264.64","0",,
"1705375264.642",,"50891",
"1705375315.53","0",,
"1705375315.532",,"50892",
"1705375366.42","0",,
"1705375366.422",,"50891",
"1705375417.31","0",,
"1705375417.313",,"50891",
"1705375468.201","0",,
"1705375468.203",,"50892",
"1705375519.092","0",,
"1705375519.094",,"50891",
"1705375569.982","0",,
"1705375569.984",,"50891",
"1705375620.872","0",,
"1705375620.874",,"50891",
"1705375671.762","0",,
"1705375671.764",,"50891",
"1705375722.652","0",,
"1705375722.655",,"50892",
"1705375773.542","0",,
"1705375773.544",,"50891",
"1705375824.432","0",,
"1705375824.434",,"50890",
"1705375875.322","0",,
"1705375875.324",,"50891",
"1705375926.212","0",,
"1705375926.214",,"50891",
"1705375977.102","0",,
"1705375977.104",,"50891",
"1705376027.992","0",,
"1705376027.994",,"50891",
"1705376078.882","0",,
"1705376078.884",,"50891",
"1705376129.772","0",,
"1705376129.774",,"50891",
"1705376180.662","0",,
"1705376180.664",,"50890",
"1705376231.551","0",,
"1705376231.553",,"50891",
"1705376282.441","0",,
"1705376282.444",,"50891",
"1705376333.332","0",,
"1705376333.334",,"50891",
"1705376384.221","0",,
"1705376384.224",,"50891",
"1705376435.112","0",,
"1705376435.114",,"50891",
"1705376486.002","0",,
"1705376486.004",,"50891",
"1705376536.892","0",,
"1705376536.894",,"50891",
"1705376587.782","0",,
"1705376587.784",,"50891",
"1705376638.672","0",,
"1705376638.674",,"50890",
"1705376689.561","0",,
"1705376689.563",,"50891",
"1705376740.453","0",,
"1705376740.454",,"50891",
"1705376791.34","0",,
"1705376791.343",,"50890",
"1705376842.23","0",,
"1705376842.233",,"50891",
"1705376893.12","0",,
"1705376893.122",,"50891",
"1705376944.01","0",,
"1705376944.012",,"50890",
"1705376994.901","0",,
"1705376994.903",,"50892",
"1705377045.791","0",,
"1705377045.796",,"50891",
"1705377096.681","0",,
"1705377096.683",,"50891",
"1705377147.572","0",,
"1705377147.574",,"50892",
"1705377198.462","0",,
"1705377198.464",,"50891",
"1705377249.353","0",,
"1705377249.355",,"50892",
"1705377300.244","0",,
"1705377300.246",,"50892",
"1705377351.134","0",,
"1705377351.136",,"50891",
"1705377402.024","0",,
"1705377402.026",,"50891",
"1705377452.914","0",,
"1705377452.917",,"50891",
"1705377503.804","0",,
"1705377503.806",,"50891",
"1705377554.695","0",,
"1705377554.697",,"50891",
"1705377605.585","0",,
"1705377605.587",,"50891",
"1705377656.474","0",,
"1705377656.477",,"50891",
"1705377707.364","0",,
"1705377707.366",,"50890",
"1705377758.254","0",,
"1705377758.256",,"50891",
"1705377809.144","0",,
"1705377809.146",,"50891",
"1705377860.034","0",,
"1705377860.036",,"50891",
"1705377910.925","0",,
"1705377910.927",,"50892",
"1705377961.818","0","50891",
"1705378012.705","0",,
"1705378012.707",,"50891",
"1705378063.595","0",,
"1705378063.597",,"50891",
"1705378114.486","0",,
"1705378114.488",,"50892",
"1705378165.376","0",,
"1705378165.379",,"50891",
"1705378216.266","0",,
"1705378216.269",,"50891",
"1705378267.156","0",,
"1705378267.158",,"50891",
"1705378318.046","0",,
"1705378318.048",,"50891",
"1705378368.936","0",,
"1705378368.938",,"50891",
"1705378419.826","0",,
"1705378419.828",,"50890",
"1705378470.716","0",,
"1705378470.718",,"50891",
"1705378521.606","0",,
"1705378521.609",,"50891",
"1705378572.497","0",,
"1705378572.499",,"50892",
"1705378623.387","0",,
"1705378623.39",,"50891",
"1705378674.277","0",,
"1705378674.28",,"50892",
"1705378725.167","0",,
"1705378725.17",,"50890",
"1705378776.058","0",,
"1705378776.06",,"50891",
"1705378826.949","0",,
"1705378826.951",,"50893",
"1705378877.839","0",,
"1705378877.841",,"50890",
"1705378928.729","0",,
"1705378928.731",,"50891",
"1705378979.619","0",,
"1705378979.621",,"50891",
"1705379030.51","0",,
"1705379030.512",,"50892",
"1705379081.4","0",,
"1705379081.402",,"50891",
"1705379132.29","0",,
"1705379132.292",,"50891",
"1705379183.18","0",,
"1705379183.182",,"50891",
"1705379234.07","0",,
"1705379234.073",,"50892",
"1705379284.961","0",,
"1705379284.963",,"50891",
"1705379335.851","0",,
"1705379335.854",,"50891",
"1705379386.742","0",,
"1705379386.744",,"50892",
"1705379437.631","0",,
"1705379437.633",,"50890",
"1705379488.521","0",,
"1705379488.523",,"50890",
"1705379539.411","0",,
"1705379539.413",,"50891",
"1705379590.301","0",,
"1705379590.304",,"50892",
"1705379641.192","0",,
"1705379641.194",,"50891",
"1705379692.082","0",,
"1705379692.085",,"50892",
"1705379742.972","0",,
"1705379742.974",,"50890",
"1705379793.862","0",,
"1705379793.864",,"50891",
"1705379844.751","0",,
"1705379844.754",,"50891",
"1705379895.641","0",,
"1705379895.643",,"50890",
"1705379946.531","0",,
"1705379946.533",,"50891",
"1705379997.421","0",,
"1705379997.424",,"50891",
"1705380048.311","0",,
"1705380048.313",,"50891",
"1705380099.201","0",,
"1705380099.203",,"50891",
"1705380150.091","0",,
"1705380150.093",,"50891",
"1705380200.982","0",,
"1705380200.984",,"50892",
"1705380251.872","0",,
"1705380251.874",,"50891",
"1705380302.763","0",,
"1705380302.765",,"50891",
"1705380353.652","0",,
"1705380353.654",,"50891",
"1705380404.543","0",,
"1705380404.545",,"50892",
"1705380455.434","0",,
"1705380455.436",,"50891",
"1705380506.323","0",,
"1705380506.326",,"50891",
"1705380557.214","0",,
"1705380557.216",,"50891",
"1705380608.105","0",,
"1705380608.108",,"50893",
"1705380658.998","0",,
"1705380658.999",,"50891",
"1705380709.886","0",,
"1705380709.888",,"50891",
"1705380760.776","0",,
"1705380760.778",,"50891",
"1705380811.666","0",,
"1705380811.668",,"50890",
"1705380862.556","0",,
"1705380862.558",,"50892",
"1705380913.446","0",,
"1705380913.448",,"50891",
"1705380964.336","0",,
"1705380964.338",,"50891",
"1705381015.226","0",,
"1705381015.229",,"50891",
"1705381066.116","0",,
"1705381066.118",,"50891",
"1705381117.006","0",,
"1705381117.008",,"50890",
"1705381167.896","0",,
"1705381167.899",,"50891",
"1705381218.786","0",,
"1705381218.788",,"50891",
"1705381269.676","0",,
"1705381269.678",,"50891",
"1705381320.566","0",,
"1705381320.568",,"50891",
"1705381371.456","0",,
"1705381371.458",,"50891",
"1705381422.345","0",,
"1705381422.348",,"50890",
"1705381473.235","0",,
"1705381473.237",,"50891",
"1705381524.125","0",,
"1705381524.127",,"50891",
"1705381575.014","0",,
"1705381575.017",,"50890",
"1705381625.904","0",,
"1705381625.906",,"50891",
"1705381676.793","0",,
"1705381676.796",,"50890",
"1705381727.683","0",,
"1705381727.685",,"50891",
"1705381778.572","0",,
"1705381778.574",,"50890",
"1705381829.461","0",,
"1705381829.463",,"50890",
"1705381880.35","0",,
"1705381880.353",,"50890",
"1705381931.239","0",,
"1705381931.241",,"50890",
"1705381982.13","0",,
"1705381982.131",,"50890",
"1705382033.018","0",,
"1705382033.021",,"50891",
"1705382083.908","0",,
"1705382083.911",,"50891",
"1705382134.799","0",,
"1705382134.801",,"50891",
"1705382185.689","0",,
"1705382185.691",,"50891",
"1705382236.579","0",,
"1705382236.581",,"50891",
"1705382287.469","0",,
"1705382287.471",,"50891",
"1705382338.359","0",,
"1705382338.361",,"50891",
"1705382389.249","0",,
"1705382389.251",,"50891",
"1705382440.138","0",,
"1705382440.14",,"50890",
"1705382491.028","0",,
"1705382491.03",,"50891",
"1705382541.918","0",,
"1705382541.92",,"50891",
"1705382592.808","0",,
"1705382592.811",,"50891",
"1705382643.698","0",,
"1705382643.701",,"50891",
"1705382694.588","0",,
"1705382694.59",,"50891",
"1705382745.478","0",,
"1705382745.48",,"50891",
"1705382796.368","0",,
"1705382796.371",,"50891",
"1705382847.258","0",,
"1705382847.26",,"50890",
"1705382898.148","0",,
"1705382898.151",,"50892",
"1705382949.038","0",,
"1705382949.041",,"50891",
"1705382999.929","0",,
"1705382999.931",,"50891",
"1705383050.818","0",,
"1705383050.821",,"50891",
"1705383101.709","0",,
"1705383101.711",,"50891",
"1705383152.599","0",,
"1705383152.601",,"50891",
"1705383203.489","0",,
"1705383203.491",,"50891",
"1705383254.379","0",,
"1705383254.381",,"50891",
"1705383305.269","0",,
"1705383305.271",,"50891",
"1705383356.159","0",,
"1705383356.161",,"50890",
"1705383407.048","0",,
"1705383407.05",,"50891",
"1705383457.938","0",,
"1705383457.94",,"50891",
"1705383508.828","0",,
"1705383508.831",,"50891",
"1705383559.718","0",,
"1705383559.721",,"50891",
"1705383610.608","0",,
"1705383610.611",,"50891",
"1705383661.501","0",,
"1705383661.503",,"50891",
"1705383712.392","0",,
"1705383712.394",,"50892",
"1705383763.282","0",,
"1705383763.284",,"50893",
"1705383814.172","0",,
"1705383814.175",,"50892",
"1705383865.062","0",,
"1705383865.064",,"50890",
"1705383915.953","0",,
"1705383915.956",,"50893",
"1705383966.844","0",,
"1705383966.846",,"50891",
"1705384017.735","0",,
"1705384017.737",,"50892",
"1705384068.626","0",,
"1705384068.628",,"50892",
"1705384119.516","0",,
"1705384119.518",,"50891",
"1705384170.406","0",,
"1705384170.409",,"50891",
"1705384221.298","0",,
"1705384221.3",,"50893",
"1705384272.189","0",,
"1705384272.191",,"50891",
"1705384323.079","0",,
"1705384323.082",,"50892",
"1705384373.97","0",,
"1705384373.972",,"50891",
"1705384424.86","0",,
"1705384424.863",,"50892",
"1705384475.75","0",,
"1705384475.753",,"50891",
"1705384526.641","0",,
"1705384526.643",,"50891",
"1705384577.532","0",,
"1705384577.535",,"50892",
"1705384628.422","0",,
"1705384628.425",,"50891",
"1705384679.313","0",,
"1705384679.316",,"50892",
"1705384730.204","0",,
"1705384730.206",,"50892",
"1705384781.094","0",,
"1705384781.097",,"50891",
"1705384831.985","0",,
"1705384831.987",,"50891",
"1705384882.876","0",,
"1705384882.879",,"50893",
"1705384933.769","0",,
"1705384933.771",,"50894",
"1705384984.66","0",,
"1705384984.662",,"50891",
"1705385035.551","0",,
"1705385035.553",,"50893",
"1705385086.442","0",,
"1705385086.444",,"50892",
"1705385137.334","0",,
"1705385137.336",,"50892",
"1705385188.223","0",,
"1705385188.226",,"50891",
"1705385239.114","0",,
"1705385239.116",,"50891",
"1705385290.004","0",,
"1705385290.007",,"50892",
"1705385340.895","0",,
"1705385340.897",,"50891",
"1705385391.784","0",,
"1705385391.787",,"50891",
"1705385442.674","0",,
"1705385442.676",,"50890",
"1705385493.564","0",,
"1705385493.566",,"50891",
"1705385544.454","0",,
"1705385544.456",,"50891",
"1705385595.344","0",,
"1705385595.346",,"50891",
"1705385646.234","0",,
"1705385646.237",,"50891",
"1705385697.124","0",,
"1705385697.127",,"50891",
"1705385748.014","0",,
"1705385748.017",,"50891",
"1705385798.904","0",,
"1705385798.907",,"50891",
"1705385849.793","0",,
"1705385849.795",,"50890",
"1705385900.684","0",,
"1705385900.687",,"50892",
"1705385951.575","0",,
"1705385951.577",,"50891",
"1705386002.465","0",,
"1705386002.468",,"50892",
"1705386053.356","0",,
"1705386053.358",,"50891",
"1705386104.247","0",,
"1705386104.249",,"50892",
"1705386155.137","0",,
"1705386155.14",,"50892",
"1705386206.031","0",,
"1705386206.032",,"50891",
"1705386256.918","0",,
"1705386256.92",,"50891",
"1705386307.807","0",,
"1705386307.81",,"50891",
"1705386358.698","0",,
"1705386358.7",,"50891",
"1705386409.588","0",,
"1705386409.59",,"50891",
"1705386460.479","0",,
"1705386460.481",,"50892",
"1705386511.369","0",,
"1705386511.371",,"50891",
"1705386562.26","0",,
"1705386562.262",,"50892",
"1705386613.152","0",,
"1705386613.154",,"50891",
"1705386664.041","0",,
"1705386664.043",,"50892",
"1705386714.931","0",,
"1705386714.934",,"50891",
"1705386765.831","0","50891",
"1705386816.712","0",,
"1705386816.714",,"50892",
"1705386867.603","0",,
"1705386867.605",,"50892",
"1705386918.494","0",,
"1705386918.496",,"50891",
"1705386969.385","0",,
"1705386969.388",,"50893",
"1705387020.276","0",,
"1705387020.278",,"50891",
"1705387071.166","0",,
"1705387071.168",,"50891",
"1705387122.057","0",,
"1705387122.059",,"50892",
"1705387172.953","0","50892",
"1705387223.837","0",,
"1705387223.84",,"50891",
"1705387274.728","0",,
"1705387274.73",,"50891",
"1705387325.619","0",,
"1705387325.621",,"50892",
"1705387376.51","0",,
"1705387376.513",,"50892",
"1705387427.401","0",,
"1705387427.404",,"50892",
"1705387478.291","0",,
"1705387478.293",,"50891",
"1705387529.181","0",,
"1705387529.183",,"50891",
"1705387580.071","0",,
"1705387580.073",,"50891",
"1705387630.961","0",,
"1705387630.964",,"50891",
"1705387681.851","0",,
"1705387681.853",,"50890",
"1705387732.741","0",,
"1705387732.743",,"50891",
"1705387783.631","0",,
"1705387783.633",,"50891",
"1705387834.52","0",,
"1705387834.523",,"50890",
"1705387885.41","0",,
"1705387885.412",,"50891",
"1705387936.3","0",,
"1705387936.303",,"50892",
"1705387987.19","0",,
"1705387987.192",,"50890",
"1705388038.08","0",,
"1705388038.082",,"50891",
"1705388088.97","0",,
"1705388088.972",,"50891",
"1705388139.86","0",,
"1705388139.862",,"50891",
"1705388190.751","0",,
"1705388190.754",,"50891",
"1705388241.64","0",,
"1705388241.643",,"50891",
"1705388292.531","0",,
"1705388292.534",,"50892",
"1705388343.421","0",,
"1705388343.424",,"50891",
"1705388394.312","0",,
"1705388394.314",,"50891",
"1705388445.202","0",,
"1705388445.204",,"50891",
"1705388496.092","0",,
"1705388496.094",,"50892",
"1705388546.982","0",,
"1705388546.985",,"50891",
"1705388597.872","0",,
"1705388597.875",,"50891",
"1705388648.762","0",,
"1705388648.764",,"50890",
"1705388699.652","0",,
"1705388699.654",,"50891",
"1705388750.541","0",,
"1705388750.543",,"50890",
"1705388801.43","0",,
"1705388801.433",,"50891",
"1705388852.32","0",,
"1705388852.322",,"50890",
"1705388903.21","0",,
"1705388903.213",,"50891",
"1705388954.101","0",,
"1705388954.103",,"50892",
"1705389004.992","0",,
"1705389004.993",,"50891",
"1705389055.881","0",,
"1705389055.883",,"50891",
"1705389106.772","0",,
"1705389106.774",,"50892",
"1705389157.662","0",,
"1705389157.665",,"50891",
"1705389208.552","0",,
"1705389208.554",,"50891",
"1705389259.442","0",,
"1705389259.444",,"50890",
"1705389310.331","0",,
"1705389310.334",,"50891",
"1705389361.221","0",,
"1705389361.224",,"50891",
"1705389412.111","0",,
"1705389412.114",,"50891",
"1705389463.001","0",,
"1705389463.004",,"50891",
"1705389513.89","0",,
"1705389513.893",,"50890",
"1705389564.78","0",,
"1705389564.782",,"50890",
"1705389615.67","0",,
"1705389615.672",,"50891",
"1705389666.56","0",,
"1705389666.562",,"50891",
"1705389717.45","0",,
"1705389717.452",,"50891",
"1705389768.341","0",,
"1705389768.343",,"50892",
"1705389819.234","0",,
"1705389819.236",,"50893",
"1705389870.124","0",,
"1705389870.126",,"50892",
"1705389921.014","0",,
"1705389921.017",,"50891",
"1705389971.905","0",,
"1705389971.908",,"50892",
"1705390022.796","0",,
"1705390022.799",,"50892",
"1705390073.687","0",,
"1705390073.689",,"50891",
"1705390124.577","0",,
"1705390124.579",,"50892",
"1705390175.468","0",,
"1705390175.47",,"50892",
"1705390226.359","0",,
"1705390226.361",,"50891",
"1705390277.249","0",,
"1705390277.251",,"50891",
"1705390328.139","0",,
"1705390328.142",,"50891",
"1705390379.03","0",,
"1705390379.032",,"50892",
"1705390429.92","0",,
"1705390429.922",,"50891",
"1705390480.81","0",,
"1705390480.812",,"50892",
"1705390531.701","0",,
"1705390531.704",,"50891",
"1705390582.591","0",,
"1705390582.594",,"50891",
"1705390633.484","0",,
"1705390633.487",,"50894",
"1705390684.375","0",,
"1705390684.377",,"50892",
"1705390735.265","0",,
"1705390735.267",,"50891",
"1705390786.156","0",,
"1705390786.158",,"50892",
"1705390837.045","0",,
"1705390837.047",,"50890",
"1705390887.936","0",,
"1705390887.938",,"50891",
"1705390938.826","0",,
"1705390938.828",,"50891",
"1705390989.717","0",,
"1705390989.719",,"50892",
"1705391040.608","0",,
"1705391040.61",,"50892",
"1705391091.498","0",,
"1705391091.5",,"50891",
"1705391142.387","0",,
"1705391142.389",,"50890",
"1705391193.275","0",,
"1705391193.277",,"50890",
"1705391244.165","0",,
"1705391244.167",,"50890",
"1705391295.055","0",,
"1705391295.057",,"50891",
"1705391345.946","0",,
"1705391345.948",,"50890",
"1705391396.834","0",,
"1705391396.836",,"50890",
"1705391447.723","0",,
"1705391447.725",,"50891",
"1705391498.612","0",,
"1705391498.615",,"50890",
"1705391549.502","0",,
"1705391549.504",,"50890",
"1705391600.391","0",,
"1705391600.393",,"50890",
"1705391651.281","0",,
"1705391651.283",,"50891",
"1705391702.17","0",,
"1705391702.172",,"50891",
"1705391753.059","0",,
"1705391753.062",,"50890",
"1705391803.949","0",,
"1705391803.951",,"50891",
"1705391854.84","0",,
"1705391854.842",,"50891",
"1705391905.73","0",,
"1705391905.732",,"50891",
"1705391956.62","0",,
"1705391956.622",,"50891",
"1705392007.511","0",,
"1705392007.513",,"50892",
"1705392058.401","0",,
"1705392058.403",,"50891",
"1705392109.292","0",,
"1705392109.294",,"50892",
"1705392160.183","0",,
"1705392160.185",,"50892",
"1705392211.074","0",,
"1705392211.076",,"50892",
"1705392261.965","0",,
"1705392261.968",,"50893",
"1705392312.857","0",,
"1705392312.859",,"50891",
"1705392363.748","0",,
"1705392363.751",,"50893",
"1705392414.639","0",,
"1705392414.642",,"50892",
"1705392465.53","0",,
"1705392465.532",,"50892",
"1705392516.42","0",,
"1705392516.423",,"50891",
"1705392567.311","0",,
"1705392567.313",,"50891",
"1705392618.201","0",,
"1705392618.203",,"50891",
"1705392669.092","0",,
"1705392669.094",,"50892",
"1705392719.983","0",,
"1705392719.985",,"50892",
"1705392770.872","0",,
"1705392770.874",,"50890",
"1705392821.761","0",,
"1705392821.764",,"50891",
"1705392872.651","0",,
"1705392872.653",,"50890",
"1705392923.54","0",,
"1705392923.543",,"50890",
"1705392974.43","0",,
"1705392974.433",,"50891",
"1705393025.321","0",,
"1705393025.323",,"50892",
"1705393076.212","0",,
"1705393076.213",,"50891",
"1705393127.101","0",,
"1705393127.104",,"50891",
"1705393177.994","0",,
"1705393177.995",,"50890",
"1705393228.88","0",,
"1705393228.882",,"50891",
"1705393279.77","0",,
"1705393279.772",,"50890",
"1705393330.66","0",,
"1705393330.662",,"50892",
"1705393381.55","0",,
"1705393381.553",,"50891",
"1705393432.441","0",,
"1705393432.443",,"50891",
"1705393483.331","0",,
"1705393483.334",,"50892",
"1705393534.221","0",,
"1705393534.224",,"50891",
"1705393585.111","0",,
"1705393585.114",,"50891",
"1705393636.002","0",,
"1705393636.004",,"50891",
"1705393686.892","0",,
"1705393686.894",,"50891",
"1705393737.782","0",,
"1705393737.785",,"50891",
"1705393788.681","0","50892",
"1705393839.565","0",,
"1705393839.566",,"50891",
"1705393890.453","0",,
"1705393890.456",,"50891",
"1705393941.344","0",,
"1705393941.346",,"50891",
"1705393992.233","0",,
"1705393992.236",,"50891",
"1705394043.123","0",,
"1705394043.126",,"50891",
"1705394094.013","0",,
"1705394094.016",,"50891",
"1705394144.904","0",,
"1705394144.906",,"50891",
"1705394195.793","0",,
"1705394195.796",,"50891",
"1705394246.683","0",,
"1705394246.686",,"50891",
"1705394297.578","0",,
"1705394297.579",,"50890",
"1705394348.463","0",,
"1705394348.466",,"50892",
"1705394399.353","0",,
"1705394399.355",,"50890",
"1705394450.243","0",,
"1705394450.245",,"50891",
"1705394501.133","0",,
"1705394501.135",,"50891",
"1705394552.024","0",,
"1705394552.026",,"50892",
"1705394602.915","0",,
"1705394602.917",,"50892",
"1705394653.809","0",,
"1705394653.819",,"50891",
"1705394704.512","0",,
"1705394704.514",,"50708",
"1705394755.403","0",,
"1705394755.405",,"50892",
"1705394806.294","0",,
"1705394806.296",,"50891",
"1705394857.184","0",,
"1705394857.187",,"50892",
"1705394908.074","0",,
"1705394908.076",,"50890",
"1705394958.964","0",,
"1705394958.966",,"50892",
"1705395009.854","0",,
"1705395009.857",,"50891",
"1705395060.744","0",,
"1705395060.747",,"50891",
"1705395111.634","0",,
"1705395111.636",,"50890",
"1705395162.524","0",,
"1705395162.526",,"50891",
"1705395213.416","0",,
"1705395213.418",,"50891",
"1705395264.304","0",,
"1705395264.306",,"50891",
"1705395315.194","0",,
"1705395315.196",,"50891",
"1705395366.084","0",,
"1705395366.087",,"50891",
"1705395416.974","0",,
"1705395416.976",,"50891",
"1705395467.865","0",,
"1705395467.867",,"50892",
"1705395518.757","0",,
"1705395518.759",,"50893",
"1705395569.647","0",,
"1705395569.649",,"50891",
"1705395620.538","0",,
"1705395620.54",,"50891",
"1705395671.428","0",,
"1705395671.431",,"50892",
"1705395722.319","0",,
"1705395722.321",,"50891",
"1705395773.209","0",,
"1705395773.211",,"50891",
"1705395824.099","0",,
"1705395824.101",,"50892",
"1705395874.99","0",,
"1705395874.992",,"50891",
"1705395925.88","0",,
"1705395925.882",,"50891",
"1705395976.771","0",,
"1705395976.774",,"50893",
"1705396027.662","0",,
"1705396027.664",,"50891",
"1705396078.553","0",,
"1705396078.555",,"50892",
"1705396129.444","0",,
"1705396129.445",,"50891",
"1705396180.335","0",,
"1705396180.337",,"50893",
"1705396231.225","0",,
"1705396231.227",,"50891",
"1705396282.115","0",,
"1705396282.118",,"50891",
"1705396333.006","0",,
"1705396333.008",,"50892",
"1705396383.896","0",,
"1705396383.898",,"50891",
"1705396434.788","0",,
"1705396434.79",,"50893",
"1705396485.678","0",,
"1705396485.681",,"50891",
"1705396536.569","0",,
"1705396536.572",,"50892",
"1705396587.459","0",,
"1705396587.462",,"50891",
"1705396638.349","0",,
"1705396638.352",,"50891",
"1705396689.24","0",,
"1705396689.242",,"50892",
"1705396740.131","0",,
"1705396740.133",,"50891",
"1705396791.021","0",,
"1705396791.023",,"50891",
"1705396841.912","0",,
"1705396841.915",,"50892",
"1705396892.801","0",,
"1705396892.804",,"50891",
"1705396943.692","0",,
"1705396943.694",,"50891",
"1705396994.583","0",,
"1705396994.585",,"50892",
"1705397045.474","0",,
"1705397045.476",,"50892",
"1705397096.364","0",,
"1705397096.367",,"50891",
"1705397147.255","0",,
"1705397147.257",,"50892",
"1705397198.146","0",,
"1705397198.148",,"50891",
"1705397249.037","0",,
"1705397249.039",,"50892",
"1705397299.927","0",,
"1705397299.93",,"50892",
"1705397350.818","0",,
"1705397350.82",,"50892",
"1705397401.71","0",,
"1705397401.712",,"50892",
"1705397452.602","0",,
"1705397452.604",,"50893",
"1705397503.494","0",,
"1705397503.496",,"50893",
"1705397554.386","0",,
"1705397554.388",,"50893",
"1705397605.277","0",,
"1705397605.28",,"50892",
"1705397656.168","0",,
"1705397656.17",,"50892",
"1705397707.059","0",,
"1705397707.061",,"50892",
"1705397757.95","0",,
"1705397757.952",,"50892",
"1705397808.841","0",,
"1705397808.844",,"50892",
"1705397859.732","0",,
"1705397859.734",,"50892",
"1705397910.623","0",,
"1705397910.625",,"50892",
"1705397961.514","0",,
"1705397961.516",,"50892",
"1705398012.404","0",,
"1705398012.406",,"50890",
"1705398063.294","0",,
"1705398063.296",,"50892",
"1705398114.184","0",,
"1705398114.186",,"50891",
"1705398165.075","0",,
"1705398165.077",,"50891",
"1705398215.967","0",,
"1705398215.972",,"50893",
"1705398266.856","0",,
"1705398266.859",,"50891",
"1705398317.748","0",,
"1705398317.75",,"50892",
"1705398368.638","0",,
"1705398368.641",,"50892",
"1705398419.529","0",,
"1705398419.531",,"50891",
"1705398470.419","0",,
"1705398470.421",,"50891",
