timestamp(ms),DataLoss,Millisekunden_pro_10000_Nachrichten,
"1705411294.264","0",,
"1705411294.266",,"2151",
"1705411296.415","0",,
"1705411296.417",,"2151",
"1705411298.565","0",,
"1705411298.568",,"2151",
"1705411300.715","0",,
"1705411300.718",,"2150",
"1705411302.866","0",,
"1705411302.869",,"2151",
"1705411305.017","0",,
"1705411305.019",,"2150",
"1705411307.167","0",,
"1705411307.169",,"2151",
"1705411309.318","0",,
"1705411309.32",,"2150",
"1705411311.468","0",,
"1705411311.47",,"2150",
"1705411313.618","0",,
"1705411313.62",,"2149",
"1705411315.769","0",,
"1705411315.771",,"2151",
"1705411317.92","0",,
"1705411317.922",,"2151",
"1705411320.07","0",,
"1705411320.072",,"2151",
"1705411322.22","0",,
"1705411322.222",,"2149",
"1705411324.371","0",,
"1705411324.373",,"2152",
"1705411326.521","0",,
"1705411326.524",,"2150",
"1705411328.672","0",,
"1705411328.674",,"2150",
"1705411330.822","0",,
"1705411330.824",,"2151",
"1705411332.972","0",,
"1705411332.975",,"2150",
"1705411335.122","0",,
"1705411335.124",,"2150",
"1705411337.273","0",,
"1705411337.275",,"2151",
"1705411339.424","0",,
"1705411339.426",,"2151",
"1705411341.574","0",,
"1705411341.576",,"2150",
"1705411343.724","0",,
"1705411343.729",,"2150",
"1705411345.875","0",,
"1705411345.877",,"2151",
"1705411348.025","0",,
"1705411348.027",,"2150",
"1705411350.175","0",,
"1705411350.177",,"2150",
"1705411352.326","0",,
"1705411352.328",,"2151",
"1705411354.476","0",,
"1705411354.479",,"2151",
"1705411356.626","0",,
"1705411356.629",,"2150",
"1705411358.777","0",,
"1705411358.779",,"2150",
"1705411360.928","0",,
"1705411360.931",,"2152",
"1705411363.083","0",,
"1705411363.084",,"2150",
"1705411365.228","0",,
"1705411365.231",,"2150",
"1705411367.379","0",,
"1705411367.381",,"2151",
"1705411369.529","0",,
"1705411369.532",,"2150",
"1705411371.679","0",,
"1705411371.682",,"2150",
"1705411373.83","0",,
"1705411373.832",,"2151",
"1705411375.981","0",,
"1705411375.983",,"2151",
"1705411378.131","0",,
"1705411378.133",,"2149",
"1705411380.281","0",,
"1705411380.284",,"2151",
"1705411382.432","0",,
"1705411382.434",,"2151",
"1705411384.583","0",,
"1705411384.585",,"2150",
"1705411386.733","0",,
"1705411386.735",,"2150",
"1705411388.883","0",,
"1705411388.886",,"2151",
"1705411391.034","0",,
"1705411391.036",,"2151",
"1705411393.184","0",,
"1705411393.186",,"2150",
"1705411395.335","0",,
"1705411395.337",,"2151",
"1705411397.486","0",,
"1705411397.488",,"2150",
"1705411399.635","0",,
"1705411399.638",,"2150",
"1705411401.786","0",,
"1705411401.788",,"2151",
"1705411403.937","0",,
"1705411403.939",,"2151",
"1705411406.087","0",,
"1705411406.097",,"2150",
"1705411408.237","0",,
"1705411408.24",,"2151",
"1705411410.394","0","2150",
"1705411412.539","0",,
"1705411412.541",,"2151",
"1705411414.689","0",,
"1705411414.691",,"2150",
"1705411416.84","0",,
"1705411416.842",,"2151",
"1705411418.99","0",,
"1705411418.992",,"2150",
"1705411421.14","0",,
"1705411421.142",,"2150",
"1705411423.29","0",,
"1705411423.292",,"2151",
"1705411425.443","0",,
"1705411425.444",,"2151",
"1705411427.592","0",,
"1705411427.594",,"2150",
"1705411429.742","0",,
"1705411429.745",,"2151",
"1705411431.893","0",,
"1705411431.895",,"2151",
"1705411434.044","0",,
"1705411434.046",,"2150",
"1705411436.194","0",,
"1705411436.196",,"2150",
"1705411438.344","0",,
"1705411438.346",,"2151",
"1705411440.495","0",,
"1705411440.497",,"2150",
"1705411442.645","0",,
"1705411442.647",,"2151",
"1705411444.795","0",,
"1705411444.797",,"2150",
"1705411446.946","0",,
"1705411446.948",,"2151",
"1705411449.096","0",,
"1705411449.099",,"2150",
"1705411451.247","0",,
"1705411451.249",,"2151",
"1705411453.398","0",,
"1705411453.4",,"2150",
"1705411455.548","0",,
"1705411455.55",,"2151",
"1705411457.698","0",,
"1705411457.7",,"2150",
"1705411459.849","0",,
"1705411459.851",,"2151",
"1705411462","0",,
"1705411462.002",,"2151",
"1705411464.15","0",,
"1705411464.152",,"2150",
"1705411466.3","0",,
"1705411466.302",,"2150",
"1705411468.451","0",,
"1705411468.453",,"2151",
"1705411470.601","0",,
"1705411470.603",,"2150",
"1705411472.752","0",,
"1705411472.754",,"2151",
"1705411474.902","0",,
"1705411474.905",,"2151",
"1705411477.053","0",,
"1705411477.055",,"2150",
"1705411479.203","0",,
"1705411479.205",,"2150",
"1705411481.353","0",,
"1705411481.356",,"2151",
"1705411483.504","0",,
"1705411483.506",,"2150",
"1705411485.656","0",,
"1705411485.657",,"2151",
"1705411487.805","0",,
"1705411487.807",,"2150",
"1705411489.956","0",,
"1705411489.958",,"2151",
"1705411492.117","0",,
"1705411492.118",,"2150",
"1705411494.256","0",,
"1705411494.258",,"2150",
"1705411496.407","0",,
"1705411496.409",,"2152",
"1705411498.558","0",,
"1705411498.56",,"2150",
"1705411500.707","0",,
"1705411500.71",,"2150",
"1705411502.87","0",,
"1705411502.875",,"2150",
"1705411505.008","0",,
"1705411505.011",,"2151",
"1705411507.158","0",,
"1705411507.161",,"2150",
"1705411509.309","0",,
"1705411509.311",,"2151",
"1705411511.459","0",,
"1705411511.462",,"2150",
"1705411513.61","0",,
"1705411513.612",,"2151",
"1705411515.76","0",,
"1705411515.762",,"2150",
"1705411517.912","0",,
"1705411517.913",,"2151",
"1705411520.062","0",,
"1705411520.064",,"2151",
"1705411522.212","0",,
"1705411522.214",,"2150",
"1705411524.362","0",,
"1705411524.364",,"2150",
"1705411526.513","0",,
"1705411526.515",,"2151",
"1705411528.663","0",,
"1705411528.665",,"2150",
"1705411530.813","0",,
"1705411530.816",,"2151",
"1705411532.964","0",,
"1705411532.966",,"2151",
"1705411535.115","0",,
"1705411535.117",,"2150",
"1705411537.265","0",,
"1705411537.267",,"2150",
"1705411539.416","0",,
"1705411539.418",,"2151",
"1705411541.566","0",,
"1705411541.568",,"2151",
"1705411543.716","0",,
"1705411543.718",,"2150",
"1705411545.867","0",,
"1705411545.869",,"2150",
"1705411548.018","0",,
"1705411548.02",,"2151",
"1705411550.17","0",,
"1705411550.171",,"2150",
"1705411552.318","0",,
"1705411552.32",,"2151",
"1705411554.469","0",,
"1705411554.471",,"2151",
"1705411556.619","0",,
"1705411556.621",,"2150",
"1705411558.769","0",,
"1705411558.771",,"2150",
"1705411560.92","0",,
"1705411560.922",,"2151",
"1705411563.07","0",,
"1705411563.074",,"2150",
"1705411565.22","0",,
"1705411565.222",,"2150",
"1705411567.37","0",,
"1705411567.373",,"2150",
"1705411569.521","0",,
"1705411569.523",,"2151",
"1705411571.671","0",,
"1705411571.673",,"2150",
"1705411573.822","0",,
"1705411573.824",,"2151",
"1705411575.972","0",,
"1705411575.974",,"2151",
"1705411578.124","0",,
"1705411578.125",,"2150",
"1705411580.273","0",,
"1705411580.275",,"2150",
"1705411582.423","0",,
"1705411582.425",,"2151",
"1705411584.573","0",,
"1705411584.576",,"2150",
"1705411586.724","0",,
"1705411586.726",,"2150",
"1705411588.882","0","2150",
"1705411591.025","0",,
"1705411591.027",,"2152",
"1705411593.175","0",,
"1705411593.177",,"2149",
"1705411595.325","0",,
"1705411595.327",,"2150",
"1705411597.476","0",,
"1705411597.478",,"2151",
"1705411599.626","0",,
"1705411599.628",,"2151",
"1705411601.776","0",,
"1705411601.778",,"2150",
"1705411603.926","0",,
"1705411603.929",,"2150",
"1705411606.077","0",,
"1705411606.081",,"2151",
"1705411608.227","0",,
"1705411608.229",,"2150",
"1705411610.377","0",,
"1705411610.379",,"2150",
"1705411612.528","0",,
"1705411612.53",,"2151",
"1705411614.678","0",,
"1705411614.68",,"2150",
"1705411616.828","0",,
"1705411616.83",,"2150",
"1705411618.979","0",,
"1705411618.981",,"2151",
"1705411621.129","0",,
"1705411621.131",,"2150",
"1705411623.279","0",,
"1705411623.281",,"2150",
"1705411625.43","0",,
"1705411625.432",,"2151",
"1705411627.58","0",,
"1705411627.582",,"2150",
"1705411629.73","0",,
"1705411629.732",,"2150",
"1705411631.88","0",,
"1705411631.882",,"2151",
"1705411634.031","0",,
"1705411634.033",,"2151",
"1705411636.181","0",,
"1705411636.184",,"2150",
"1705411638.331","0",,
"1705411638.334",,"2150",
"1705411640.482","0",,
"1705411640.485",,"2151",
"1705411642.633","0",,
"1705411642.635",,"2151",
"1705411644.783","0",,
"1705411644.785",,"2150",
"1705411646.933","0",,
"1705411646.936",,"2150",
"1705411649.084","0",,
"1705411649.086",,"2151",
"1705411651.234","0",,
"1705411651.236",,"2150",
"1705411653.384","0",,
"1705411653.387",,"2150",
"1705411655.535","0",,
"1705411655.538",,"2151",
"1705411657.686","0",,
"1705411657.688",,"2151",
"1705411659.836","0",,
"1705411659.838",,"2150",
"1705411661.987","0",,
"1705411661.989",,"2151",
"1705411664.137","0",,
"1705411664.139",,"2150",
"1705411666.287","0",,
"1705411666.289",,"2150",
"1705411668.437","0",,
"1705411668.44",,"2151",
"1705411670.588","0",,
"1705411670.59",,"2150",
"1705411672.738","0",,
"1705411672.74",,"2150",
"1705411674.888","0",,
"1705411674.89",,"2151",
"1705411677.04","0",,
"1705411677.042",,"2151",
"1705411679.19","0",,
"1705411679.192",,"2150",
"1705411681.34","0",,
"1705411681.342",,"2150",
"1705411683.491","0",,
"1705411683.493",,"2151",
"1705411685.641","0",,
"1705411685.643",,"2150",
"1705411687.791","0",,
"1705411687.793",,"2150",
"1705411689.941","0",,
"1705411689.944",,"2151",
"1705411692.1","0",,
"1705411692.102",,"2150",
"1705411694.242","0",,
"1705411694.244",,"2150",
"1705411696.392","0",,
"1705411696.394",,"2150",
"1705411698.543","0",,
"1705411698.545",,"2152",
"1705411700.694","0",,
"1705411700.696",,"2150",
"1705411702.843","0",,
"1705411702.846",,"2150",
"1705411704.994","0",,
"1705411704.996",,"2151",
"1705411707.145","0",,
"1705411707.147",,"2150",
"1705411709.295","0",,
"1705411709.297",,"2150",
"1705411711.445","0",,
"1705411711.447",,"2151",
"1705411713.596","0",,
"1705411713.598",,"2151",
"1705411715.746","0",,
"1705411715.748",,"2149",
"1705411717.896","0",,
"1705411717.898",,"2151",
"1705411720.047","0",,
"1705411720.05",,"2151",
"1705411722.198","0",,
"1705411722.2",,"2151",
"1705411724.348","0",,
"1705411724.35",,"2149",
"1705411726.498","0",,
"1705411726.5",,"2151",
"1705411728.648","0",,
"1705411728.651",,"2150",
"1705411730.798","0",,
"1705411730.801",,"2150",
"1705411732.949","0",,
"1705411732.951",,"2151",
"1705411735.102","0","2151",
"1705411737.251","0","2149",
"1705411739.4","0",,
"1705411739.402",,"2151",
"1705411741.551","0",,
"1705411741.553",,"2151",
"1705411743.701","0",,
"1705411743.703",,"2150",
"1705411745.851","0",,
"1705411745.853",,"2150",
"1705411748.002","0",,
"1705411748.004",,"2151",
"1705411750.152","0",,
"1705411750.154",,"2151",
"1705411752.302","0",,
"1705411752.304",,"2149",
"1705411754.453","0",,
"1705411754.455",,"2151",
"1705411756.603","0",,
"1705411756.605",,"2151",
"1705411758.753","0",,
"1705411758.755",,"2150",
"1705411760.903","0",,
"1705411760.906",,"2150",
"1705411763.055","0",,
"1705411763.057",,"2151",
"1705411765.205","0",,
"1705411765.207",,"2151",
"1705411767.355","0",,
"1705411767.357",,"2150",
"1705411769.506","0",,
"1705411769.508",,"2150",
"1705411771.656","0",,
"1705411771.658",,"2151",
"1705411773.806","0",,
"1705411773.808",,"2150",
"1705411775.956","0",,
"1705411775.958",,"2150",
"1705411778.109","0",,
"1705411778.11",,"2151",
"1705411780.257","0",,
"1705411780.259",,"2150",
"1705411782.407","0",,
"1705411782.409",,"2150",
"1705411784.558","0",,
"1705411784.56",,"2151",
"1705411786.708","0",,
"1705411786.71",,"2150",
"1705411788.858","0",,
"1705411788.86",,"2150",
"1705411791.009","0",,
"1705411791.011",,"2151",
"1705411793.159","0",,
"1705411793.161",,"2150",
"1705411795.309","0",,
"1705411795.311",,"2150",
"1705411797.459","0",,
"1705411797.462",,"2151",
"1705411799.61","0",,
"1705411799.612",,"2151",
"1705411801.761","0",,
"1705411801.762",,"2150",
"1705411803.91","0",,
"1705411803.912",,"2150",
"1705411806.061","0",,
"1705411806.063",,"2151",
"1705411808.211","0",,
"1705411808.214",,"2150",
"1705411810.362","0",,
"1705411810.364",,"2150",
"1705411812.512","0",,
"1705411812.514",,"2151",
"1705411814.662","0",,
"1705411814.665",,"2150",
"1705411816.812","0",,
"1705411816.815",,"2150",
"1705411818.963","0",,
"1705411818.965",,"2151",
"1705411821.114","0",,
"1705411821.116",,"2151",
"1705411823.264","0",,
"1705411823.266",,"2150",
"1705411825.414","0",,
"1705411825.416",,"2150",
"1705411827.565","0",,
"1705411827.567",,"2151",
"1705411829.715","0",,
"1705411829.717",,"2150",
"1705411831.865","0",,
"1705411831.867",,"2150",
"1705411834.015","0",,
"1705411834.018",,"2150",
"1705411836.166","0",,
"1705411836.168",,"2151",
"1705411838.316","0",,
"1705411838.318",,"2150",
"1705411840.466","0",,
"1705411840.468",,"2150",
"1705411842.617","0",,
"1705411842.619",,"2151",
"1705411844.767","0",,
"1705411844.769",,"2151",
"1705411846.917","0",,
"1705411846.919",,"2149",
"1705411849.068","0",,
"1705411849.07",,"2151",
"1705411851.218","0",,
"1705411851.221",,"2151",
"1705411853.368","0",,
"1705411853.37",,"2150",
"1705411855.519","0",,
"1705411855.521",,"2150",
"1705411857.669","0",,
"1705411857.672",,"2151",
"1705411859.819","0",,
"1705411859.822",,"2150",
"1705411861.97","0",,
"1705411861.972",,"2151",
"1705411864.121","0",,
"1705411864.123",,"2151",
"1705411866.271","0",,
"1705411866.273",,"2150",
"1705411868.421","0",,
"1705411868.423",,"2150",
"1705411870.572","0",,
"1705411870.574",,"2151",
"1705411872.722","0",,
"1705411872.725",,"2150",
"1705411874.873","0",,
"1705411874.875",,"2150",
"1705411877.023","0",,
"1705411877.026",,"2151",
"1705411879.174","0",,
"1705411879.176",,"2151",
"1705411881.324","0",,
"1705411881.326",,"2150",
"1705411883.475","0",,
"1705411883.477",,"2150",
"1705411885.625","0",,
"1705411885.628",,"2151",
"1705411887.776","0",,
"1705411887.778",,"2151",
"1705411889.926","0",,
"1705411889.928",,"2150",
"1705411892.077","0",,
"1705411892.079",,"2151",
"1705411894.227","0",,
"1705411894.229",,"2150",
"1705411896.377","0",,
"1705411896.379",,"2150",
"1705411898.528","0",,
"1705411898.53",,"2151",
"1705411900.678","0",,
"1705411900.681",,"2151",
"1705411902.828","0",,
"1705411902.831",,"2150",
"1705411904.979","0",,
"1705411904.981",,"2150",
"1705411907.129","0",,
"1705411907.132",,"2151",
"1705411909.28","0",,
"1705411909.282",,"2150",
"1705411911.43","0",,
"1705411911.432",,"2150",
"1705411913.581","0",,
"1705411913.583",,"2151",
"1705411915.731","0",,
"1705411915.733",,"2151",
"1705411917.881","0",,
"1705411917.883",,"2150",
"1705411920.032","0",,
"1705411920.034",,"2151",
"1705411922.183","0",,
"1705411922.185",,"2150",
"1705411924.333","0",,
"1705411924.335",,"2150",
"1705411926.483","0",,
"1705411926.485",,"2150",
"1705411928.634","0",,
"1705411928.636",,"2151",
"1705411930.784","0",,
"1705411930.786",,"2151",
"1705411932.934","0",,
"1705411932.937",,"2150",
"1705411935.086","0",,
"1705411935.087",,"2151",
"1705411937.235","0",,
"1705411937.237",,"2150",
"1705411939.385","0",,
"1705411939.388",,"2150",
"1705411941.536","0",,
"1705411941.538",,"2151",
"1705411943.687","0",,
"1705411943.689",,"2151",
"1705411945.838","0",,
"1705411945.839",,"2150",
"1705411947.987","0",,
"1705411947.989",,"2150",
"1705411950.138","0",,
"1705411950.14",,"2151",
"1705411952.288","0",,
"1705411952.29",,"2150",
"1705411954.438","0",,
"1705411954.44",,"2150",
"1705411956.589","0",,
"1705411956.591",,"2151",
"1705411958.739","0",,
"1705411958.741",,"2150",
"1705411960.889","0",,
"1705411960.891",,"2150",
"1705411963.04","0",,
"1705411963.042",,"2151",
"1705411965.19","0",,
"1705411965.193",,"2151",
"1705411967.34","0",,
"1705411967.342",,"2149",
"1705411969.49","0",,
"1705411969.492",,"2150",
"1705411971.641","0",,
"1705411971.643",,"2151",
"1705411973.791","0",,
"1705411973.793",,"2151",
"1705411975.941","0",,
"1705411975.944",,"2150",
"1705411978.092","0",,
"1705411978.094",,"2151",
"1705411980.243","0",,
"1705411980.245",,"2150",
"1705411982.393","0",,
"1705411982.395",,"2150",
"1705411984.543","0",,
"1705411984.546",,"2151",
"1705411986.694","0",,
"1705411986.696",,"2150",
"1705411988.844","0",,
"1705411988.846",,"2150",
"1705411990.994","0",,
"1705411990.996",,"2151",
"1705411993.145","0",,
"1705411993.147",,"2151",
"1705411995.295","0",,
"1705411995.297",,"2150",
"1705411997.445","0",,
"1705411997.447",,"2150",
"1705411999.596","0",,
"1705411999.598",,"2151",
"1705412001.746","0",,
"1705412001.748",,"2150",
"1705412003.896","0",,
"1705412003.898",,"2150",
"1705412006.046","0",,
"1705412006.049",,"2151",
"1705412008.197","0",,
"1705412008.199",,"2150",
"1705412010.347","0",,
"1705412010.349",,"2150",
"1705412012.499","0",,
"1705412012.5",,"2150",
"1705412014.648","0",,
"1705412014.65",,"2151",
"1705412016.798","0",,
"1705412016.8",,"2150",
"1705412018.948","0",,
"1705412018.95",,"2150",
"1705412021.099","0",,
"1705412021.101",,"2152",
"1705412023.25","0",,
"1705412023.252",,"2150",
"1705412025.399","0",,
"1705412025.402",,"2150",
"1705412027.55","0",,
"1705412027.552",,"2150",
"1705412029.701","0",,
"1705412029.703",,"2151",
"1705412031.851","0",,
"1705412031.853",,"2150",
"1705412034.001","0",,
"1705412034.003",,"2150",
"1705412036.152","0",,
"1705412036.154",,"2151",
"1705412038.301","0",,
"1705412038.303",,"2150",
"1705412040.451","0",,
"1705412040.454",,"2151",
"1705412042.602","0",,
"1705412042.604",,"2150",
"1705412044.752","0",,
"1705412044.755",,"2151",
"1705412046.902","0",,
"1705412046.905",,"2150",
"1705412049.053","0",,
"1705412049.055",,"2150",
"1705412051.203","0",,
"1705412051.206",,"2151",
"1705412053.353","0",,
"1705412053.356",,"2150",
"1705412055.504","0",,
"1705412055.506",,"2150",
"1705412057.655","0",,
"1705412057.657",,"2151",
"1705412059.805","0",,
"1705412059.807",,"2150",
"1705412061.955","0",,
"1705412061.957",,"2150",
"1705412064.105","0",,
"1705412064.108",,"2151",
"1705412066.256","0",,
"1705412066.258",,"2150",
"1705412068.406","0",,
"1705412068.408",,"2150",
"1705412070.556","0",,
"1705412070.558",,"2151",
"1705412072.707","0",,
"1705412072.709",,"2151",
"1705412074.857","0",,
"1705412074.859",,"2150",
"1705412077.007","0",,
"1705412077.009",,"2150",
"1705412079.158","0",,
"1705412079.16",,"2151",
"1705412081.308","0",,
"1705412081.311",,"2150",
"1705412083.458","0",,
"1705412083.461",,"2150",
"1705412085.609","0",,
"1705412085.611",,"2151",
"1705412087.759","0",,
"1705412087.761",,"2150",
"1705412089.909","0",,
"1705412089.911",,"2150",
"1705412092.059","0",,
"1705412092.062",,"2151",
"1705412094.21","0",,
"1705412094.212",,"2150",
"1705412096.36","0",,
"1705412096.362",,"2150",
"1705412098.51","0",,
"1705412098.513",,"2150",
"1705412100.661","0",,
"1705412100.664",,"2151",
"1705412102.812","0",,
"1705412102.814",,"2151",
"1705412104.962","0",,
"1705412104.964",,"2150",
"1705412107.113","0",,
"1705412107.115",,"2151",
"1705412109.263","0",,
"1705412109.265",,"2150",
"1705412111.419","0",,
"1705412111.42",,"2150",
"1705412113.563","0",,
"1705412113.566",,"2151",
"1705412115.714","0",,
"1705412115.716",,"2151",
"1705412117.864","0",,
"1705412117.867",,"2150",
"1705412120.015","0",,
"1705412120.017",,"2150",
"1705412122.166","0",,
"1705412122.168",,"2152",
"1705412124.317","0",,
"1705412124.319",,"2150",
"1705412126.467","0",,
"1705412126.469",,"2150",
"1705412128.617","0",,
"1705412128.62",,"2151",
"1705412130.768","0",,
"1705412130.77",,"2150",
"1705412132.918","0",,
"1705412132.92",,"2151",
"1705412135.068","0",,
"1705412135.07",,"2150",
"1705412137.219","0",,
"1705412137.221",,"2151",
"1705412139.369","0",,
"1705412139.371",,"2150",
"1705412141.519","0",,
"1705412141.522",,"2150",
"1705412143.671","0",,
"1705412143.673",,"2151",
"1705412145.821","0",,
"1705412145.823",,"2151",
"1705412147.971","0",,
"1705412147.973",,"2150",
"1705412150.122","0",,
"1705412150.124",,"2151",
"1705412152.272","0",,
"1705412152.274",,"2150",
"1705412154.422","0",,
"1705412154.425",,"2150",
"1705412156.573","0",,
"1705412156.575",,"2151",
"1705412158.723","0",,
"1705412158.726",,"2151",
"1705412160.874","0",,
"1705412160.876",,"2150",
"1705412163.024","0",,
"1705412163.026",,"2151",
"1705412165.175","0",,
"1705412165.177",,"2151",
"1705412167.326","0",,
"1705412167.328",,"2150",
"1705412169.476","0",,
"1705412169.478",,"2150",
"1705412171.632","0",,
"1705412171.633",,"2151",
"1705412173.777","0",,
"1705412173.779",,"2151",
"1705412175.927","0",,
"1705412175.929",,"2150",
"1705412178.077","0",,
"1705412178.08",,"2150",
"1705412180.228","0",,
"1705412180.231",,"2151",
"1705412182.378","0",,
"1705412182.381",,"2150",
"1705412184.529","0",,
"1705412184.531",,"2151",
"1705412186.679","0",,
"1705412186.682",,"2150",
"1705412188.83","0",,
"1705412188.832",,"2151",
"1705412190.98","0",,
"1705412190.982",,"2150",
"1705412193.13","0",,
"1705412193.132",,"2150",
"1705412195.281","0",,
"1705412195.283",,"2151",
"1705412197.43","0",,
"1705412197.433",,"2149",
"1705412199.581","0",,
"1705412199.583",,"2151",
"1705412201.732","0",,
"1705412201.734",,"2151",
"1705412203.882","0",,
"1705412203.884",,"2151",
"1705412206.032","0",,
"1705412206.034",,"2149",
"1705412208.183","0",,
"1705412208.185",,"2151",
"1705412210.333","0",,
"1705412210.335",,"2151",
"1705412212.484","0",,
"1705412212.486",,"2150",
"1705412214.634","0",,
"1705412214.636",,"2151",
"1705412216.785","0",,
"1705412216.787",,"2150",
"1705412218.935","0",,
"1705412218.938",,"2150",
"1705412221.086","0",,
"1705412221.088",,"2151",
"1705412223.237","0",,
"1705412223.24",,"2151",
"1705412225.388","0",,
"1705412225.39",,"2151",
"1705412227.538","0",,
"1705412227.54",,"2150",
"1705412229.688","0",,
"1705412229.691",,"2150",
"1705412231.839","0",,
"1705412231.841",,"2151",
"1705412233.989","0",,
"1705412233.991",,"2150",
"1705412236.139","0",,
"1705412236.142",,"2151",
"1705412238.29","0",,
"1705412238.293",,"2150",
"1705412240.44","0",,
"1705412240.443",,"2151",
"1705412242.591","0",,
"1705412242.593",,"2150",
"1705412244.742","0",,
"1705412244.744",,"2151",
"1705412246.892","0",,
"1705412246.895",,"2151",
"1705412249.044","0",,
"1705412249.045",,"2150",
"1705412251.193","0",,
"1705412251.196",,"2151",
"1705412253.344","0",,
"1705412253.346",,"2150",
"1705412255.494","0",,
"1705412255.496",,"2150",
"1705412257.645","0",,
"1705412257.647",,"2151",
"1705412259.795","0",,
"1705412259.797",,"2151",
"1705412261.945","0",,
"1705412261.947",,"2150",
"1705412264.111","0",,
"1705412264.115",,"2150",
"1705412266.247","0",,
"1705412266.249",,"2152",
"1705412268.397","0",,
"1705412268.399",,"2150",
"1705412270.547","0",,
"1705412270.55",,"2150",
"1705412272.698","0",,
"1705412272.701",,"2151",
"1705412274.849","0",,
"1705412274.851",,"2151",
"1705412276.999","0",,
"1705412277.001",,"2150",
"1705412279.149","0",,
"1705412279.152",,"2151",
"1705412281.3","0",,
"1705412281.302",,"2150",
"1705412283.45","0",,
"1705412283.452",,"2150",
"1705412285.601","0",,
"1705412285.603",,"2151",
"1705412287.752","0",,
"1705412287.754",,"2151",
"1705412289.902","0",,
"1705412289.904",,"2150",
"1705412292.052","0",,
"1705412292.054",,"2150",
"1705412294.203","0",,
"1705412294.205",,"2151",
"1705412296.353","0",,
"1705412296.356",,"2151",
"1705412298.503","0",,
"1705412298.505",,"2150",
"1705412300.654","0",,
"1705412300.656",,"2151",
"1705412302.805","0",,
"1705412302.807",,"2151",
"1705412304.955","0",,
"1705412304.957",,"2150",
"1705412307.105","0",,
"1705412307.107",,"2150",
"1705412309.256","0",,
"1705412309.258",,"2151",
"1705412311.406","0",,
"1705412311.409",,"2150",
"1705412313.557","0",,
"1705412313.559",,"2150",
"1705412315.707","0",,
"1705412315.71",,"2151",
"1705412317.858","0",,
"1705412317.86",,"2151",
"1705412320.008","0",,
"1705412320.01",,"2150",
"1705412322.158","0",,
"1705412322.161",,"2150",
"1705412324.309","0",,
"1705412324.311",,"2151",
"1705412326.459","0",,
"1705412326.462",,"2150",
"1705412328.609","0",,
"1705412328.612",,"2150",
"1705412330.76","0",,
"1705412330.763",,"2151",
"1705412332.911","0",,
"1705412332.913",,"2151",
"1705412335.061","0",,
"1705412335.063",,"2150",
"1705412337.212","0",,
"1705412337.214",,"2151",
"1705412339.362","0",,
"1705412339.364",,"2150",
"1705412341.512","0",,
"1705412341.514",,"2150",
"1705412343.662","0",,
"1705412343.665",,"2151",
"1705412345.813","0",,
"1705412345.815",,"2151",
"1705412347.963","0",,
"1705412347.965",,"2149",
"1705412350.113","0",,
"1705412350.115",,"2150",
"1705412352.264","0",,
"1705412352.266",,"2151",
"1705412354.414","0",,
"1705412354.417",,"2151",
"1705412356.564","0",,
"1705412356.567",,"2150",
"1705412358.715","0",,
"1705412358.717",,"2151",
"1705412360.866","0",,
"1705412360.868",,"2150",
"1705412363.016","0",,
"1705412363.018",,"2150",
"1705412365.166","0",,
"1705412365.168",,"2151",
"1705412367.321","0",,
"1705412367.325",,"2151",
"1705412369.467","0",,
"1705412369.469",,"2150",
"1705412371.617","0",,
"1705412371.619",,"2150",
"1705412373.768","0",,
"1705412373.771",,"2151",
"1705412375.919","0",,
"1705412375.921",,"2151",
"1705412378.069","0",,
"1705412378.071",,"2150",
"1705412380.22","0",,
"1705412380.222",,"2151",
"1705412382.37","0",,
"1705412382.373",,"2150",
"1705412384.52","0",,
"1705412384.523",,"2150",
"1705412386.671","0",,
"1705412386.674",,"2151",
"1705412388.822","0",,
"1705412388.824",,"2151",
"1705412390.972","0",,
"1705412390.974",,"2150",
"1705412393.122","0",,
"1705412393.124",,"2150",
"1705412395.273","0",,
"1705412395.276",,"2152",
"1705412397.424","0",,
"1705412397.426",,"2150",
"1705412399.574","0",,
"1705412399.576",,"2150",
"1705412401.725","0",,
"1705412401.727",,"2151",
"1705412403.876","0",,
"1705412403.878",,"2151",
"1705412406.025","0",,
"1705412406.028",,"2150",
"1705412408.176","0",,
"1705412408.178",,"2150",
"1705412410.327","0",,
"1705412410.329",,"2151",
"1705412412.477","0",,
"1705412412.479",,"2150",
"1705412414.627","0",,
"1705412414.629",,"2151",
"1705412416.778","0",,
"1705412416.78",,"2151",
"1705412418.928","0",,
"1705412418.93",,"2150",
"1705412421.078","0",,
"1705412421.08",,"2150",
"1705412423.229","0",,
"1705412423.231",,"2151",
"1705412425.38","0",,
"1705412425.382",,"2150",
"1705412427.529","0",,
"1705412427.532",,"2150",
"1705412429.68","0",,
"1705412429.682",,"2151",
"1705412431.831","0",,
"1705412431.833",,"2151",
"1705412433.981","0",,
"1705412433.983",,"2150",
"1705412436.131","0",,
"1705412436.133",,"2150",
"1705412438.282","0",,
"1705412438.284",,"2151",
"1705412440.432","0",,
"1705412440.435",,"2150",
"1705412442.582","0",,
"1705412442.584",,"2150",
"1705412444.733","0",,
"1705412444.735",,"2151",
"1705412446.883","0",,
"1705412446.886",,"2151",
"1705412449.033","0",,
"1705412449.036",,"2149",
"1705412451.183","0",,
"1705412451.186",,"2151",
